WorkerId,AssignmentId,AssignmentStatus,WorkTimeInSeconds,List,PresentationOrder,Section,Item,Condition,Factor1,Factor2,Factor3,field_1,Choice,useragent,english,foreignlang,numanswered
AYN6FNT4KHDY1,37TD41K0AH9MLZ17TGCXV7XJZXUCSG,Submitted,379,3,29,filler,7,ungrammatical,ungrammatical,,,The seamstress fell the button to the floor.,0,,1,0,
AYN6FNT4KHDY1,37TD41K0AH9MLZ17TGCXV7XJZXUCSG,Submitted,379,3,30,target,8,animate-v,animate,v,,The nurse rested the patient in bed.,1,,1,0,
AYN6FNT4KHDY1,37TD41K0AH9MLZ17TGCXV7XJZXUCSG,Submitted,379,3,31,filler,2,ungrammatical,ungrammatical,,,The councilor made the student skip the road.,1,,1,0,
AYN6FNT4KHDY1,37TD41K0AH9MLZ17TGCXV7XJZXUCSG,Submitted,379,3,32,target,4,animate-v,animate,v,,The police stood the suspect in a line up.,1,,1,0,
AYN6FNT4KHDY1,37TD41K0AH9MLZ17TGCXV7XJZXUCSG,Submitted,379,3,33,filler,17,grammatical,grammatical,,,The bully pushed the boy around in the yard.,1,,1,0,
AYN6FNT4KHDY1,37TD41K0AH9MLZ17TGCXV7XJZXUCSG,Submitted,379,3,34,target,1,inanimate-make-v,inanimate,make,v,The seaman made the boat sail every day.,1,,1,0,
AYN6FNT4KHDY1,37TD41K0AH9MLZ17TGCXV7XJZXUCSG,Submitted,379,3,35,filler,21,grammatical,grammatical,,,The assistant developed the film in the darkroom.,1,,1,0,
AYN6FNT4KHDY1,37TD41K0AH9MLZ17TGCXV7XJZXUCSG,Submitted,379,3,36,target,7,animate-make-v,animate,make,v,The trainer made the monkey swing from a branch.,1,,1,0,
AYN6FNT4KHDY1,37TD41K0AH9MLZ17TGCXV7XJZXUCSG,Submitted,379,3,37,filler,22,grammatical,grammatical,,,The mechanic made his apprentice take the car apart.,0,,1,0,
AYN6FNT4KHDY1,37TD41K0AH9MLZ17TGCXV7XJZXUCSG,Submitted,379,3,38,filler,3,ungrammatical,ungrammatical,,,The photographer made the model smile a sandwich.,0,,1,0,
AYN6FNT4KHDY1,37TD41K0AH9MLZ17TGCXV7XJZXUCSG,Submitted,379,3,39,target,2,inanimate-v,inanimate,v,,The programmer ran the code on the new computer.,1,,1,0,
AYN6FNT4KHDY1,37TD41K0AH9MLZ17TGCXV7XJZXUCSG,Submitted,379,3,40,filler,13,grammatical,grammatical,,,The police protected the witness from the mafia.,1,,1,0,
AYN6FNT4KHDY1,37TD41K0AH9MLZ17TGCXV7XJZXUCSG,Submitted,379,3,41,filler,9,ungrammatical,ungrammatical,,,The boy colored the crayon a picture.,0,,1,0,
AKWCFJ9G3JMP2,392CY0QWG1RUWHLWVPC187F8YL24IS,Submitted,266,3,1,filler,24,grammatical,grammatical,,,The teacher made his student read the note to the whole class.,1,,1,0,
AKWCFJ9G3JMP2,392CY0QWG1RUWHLWVPC187F8YL24IS,Submitted,266,3,2,target,6,inanimate-v,inanimate,v,,The rider leaned the bike against the wall.,1,,1,0,
AKWCFJ9G3JMP2,392CY0QWG1RUWHLWVPC187F8YL24IS,Submitted,266,3,3,filler,15,grammatical,grammatical,,,The politician hid the mistress from his wife.,1,,1,0,
AKWCFJ9G3JMP2,392CY0QWG1RUWHLWVPC187F8YL24IS,Submitted,266,3,4,target,21,inanimate-make-v,inanimate,make,v,The clown made the balloon burst with a pin.,1,,1,0,
AKWCFJ9G3JMP2,392CY0QWG1RUWHLWVPC187F8YL24IS,Submitted,266,3,5,filler,12,ungrammatical,ungrammatical,,,The artist made the camera use in black and white.,0,,1,0,
AKWCFJ9G3JMP2,392CY0QWG1RUWHLWVPC187F8YL24IS,Submitted,266,3,6,target,20,animate-v,animate,v,,The instructor floated the boy in the pool.,0,,1,0,
AKWCFJ9G3JMP2,392CY0QWG1RUWHLWVPC187F8YL24IS,Submitted,266,3,7,filler,5,ungrammatical,ungrammatical,,,The girl learned the pony a new trick.,0,,1,0,
AKWCFJ9G3JMP2,392CY0QWG1RUWHLWVPC187F8YL24IS,Submitted,266,3,8,target,15,animate-make-v,animate,make,v,The tutor made the pupil snap out of a dream.,1,,1,0,
AKWCFJ9G3JMP2,392CY0QWG1RUWHLWVPC187F8YL24IS,Submitted,266,3,9,filler,10,ungrammatical,ungrammatical,,,The waiter made the glass empty of wine.,0,,1,0,
AKWCFJ9G3JMP2,392CY0QWG1RUWHLWVPC187F8YL24IS,Submitted,266,3,10,target,10,inanimate-v,inanimate,v,,The mailman slid the letter under the door.,1,,1,0,
AKWCFJ9G3JMP2,392CY0QWG1RUWHLWVPC187F8YL24IS,Submitted,266,3,11,filler,1,ungrammatical,ungrammatical,,,The teacher played the girl with the doll.,0,,1,0,
AKWCFJ9G3JMP2,392CY0QWG1RUWHLWVPC187F8YL24IS,Submitted,266,3,12,filler,14,grammatical,grammatical,,,The principal made the boy stay after class.,,,1,0,
AKWCFJ9G3JMP2,392CY0QWG1RUWHLWVPC187F8YL24IS,Submitted,266,3,13,filler,4,ungrammatical,ungrammatical,,,The interrogator confessed the felon to the crime.,0,,1,0,
AKWCFJ9G3JMP2,392CY0QWG1RUWHLWVPC187F8YL24IS,Submitted,266,3,14,filler,20,grammatical,grammatical,,,The magician made the rabbit vanish into thin air.,1,,1,0,
AKWCFJ9G3JMP2,392CY0QWG1RUWHLWVPC187F8YL24IS,Submitted,266,3,15,target,16,animate-v,animate,v,,The prankster slipped the girl on the floor.,0,,1,0,
AKWCFJ9G3JMP2,392CY0QWG1RUWHLWVPC187F8YL24IS,Submitted,266,3,16,filler,19,grammatical,grammatical,,,The carpenter broke the wall into several pieces.,1,,1,0,
AKWCFJ9G3JMP2,392CY0QWG1RUWHLWVPC187F8YL24IS,Submitted,266,3,17,target,13,inanimate-make-v,inanimate,make,v,The mother made the stroller collapse on the bus.,1,,1,0,
AKWCFJ9G3JMP2,392CY0QWG1RUWHLWVPC187F8YL24IS,Submitted,266,3,18,filler,6,ungrammatical,ungrammatical,,,The manager made the receptionist greet some the cats.,0,,1,0,
AKWCFJ9G3JMP2,392CY0QWG1RUWHLWVPC187F8YL24IS,Submitted,266,3,19,target,11,animate-make-v,animate,make,v,The coach made the gymnast bend backwards.,1,,1,0,
AKWCFJ9G3JMP2,392CY0QWG1RUWHLWVPC187F8YL24IS,Submitted,266,3,20,filler,11,ungrammatical,ungrammatical,,,The programmer updated the computer the software.,1,,1,0,
AKWCFJ9G3JMP2,392CY0QWG1RUWHLWVPC187F8YL24IS,Submitted,266,3,21,target,17,inanimate-make-v,inanimate,make,v,The torpedo made the battleship sink in the harbor.,1,,1,0,
AKWCFJ9G3JMP2,392CY0QWG1RUWHLWVPC187F8YL24IS,Submitted,266,3,22,filler,18,grammatical,grammatical,,,The flight attendant made the businessman fly economy.,1,,1,0,
AKWCFJ9G3JMP2,392CY0QWG1RUWHLWVPC187F8YL24IS,Submitted,266,3,23,target,9,inanimate-make-v,inanimate,make,v,The worker made the plank lie on its side.,0,,1,0,
AKWCFJ9G3JMP2,392CY0QWG1RUWHLWVPC187F8YL24IS,Submitted,266,3,24,filler,23,grammatical,grammatical,,,The mother bounced the baby on the trampoline.,1,,1,0,
AKWCFJ9G3JMP2,392CY0QWG1RUWHLWVPC187F8YL24IS,Submitted,266,3,25,target,5,inanimate-make-v,inanimate,make,v,The clown made the spoon balance on his nose.,1,,1,0,
AKWCFJ9G3JMP2,392CY0QWG1RUWHLWVPC187F8YL24IS,Submitted,266,3,26,filler,8,ungrammatical,ungrammatical,,,The farmer made the apple eat the cat.,0,,1,0,
AKWCFJ9G3JMP2,392CY0QWG1RUWHLWVPC187F8YL24IS,Submitted,266,3,27,target,14,inanimate-v,inanimate,v,,The coach froze the ice pack before the game.,1,,1,0,
AKWCFJ9G3JMP2,392CY0QWG1RUWHLWVPC187F8YL24IS,Submitted,266,3,28,filler,16,grammatical,grammatical,,,The police made the crowd scatter using fire hoses.,1,,1,0,
AKWCFJ9G3JMP2,392CY0QWG1RUWHLWVPC187F8YL24IS,Submitted,266,3,29,filler,7,ungrammatical,ungrammatical,,,The seamstress fell the button to the floor.,0,,1,0,
AKWCFJ9G3JMP2,392CY0QWG1RUWHLWVPC187F8YL24IS,Submitted,266,3,30,target,8,animate-v,animate,v,,The nurse rested the patient in bed.,0,,1,0,
AKWCFJ9G3JMP2,392CY0QWG1RUWHLWVPC187F8YL24IS,Submitted,266,3,31,filler,2,ungrammatical,ungrammatical,,,The councilor made the student skip the road.,0,,1,0,
AKWCFJ9G3JMP2,392CY0QWG1RUWHLWVPC187F8YL24IS,Submitted,266,3,32,target,4,animate-v,animate,v,,The police stood the suspect in a line up.,0,,1,0,
AKWCFJ9G3JMP2,392CY0QWG1RUWHLWVPC187F8YL24IS,Submitted,266,3,33,filler,17,grammatical,grammatical,,,The bully pushed the boy around in the yard.,1,,1,0,
AKWCFJ9G3JMP2,392CY0QWG1RUWHLWVPC187F8YL24IS,Submitted,266,3,34,target,1,inanimate-make-v,inanimate,make,v,The seaman made the boat sail every day.,1,,1,0,
AKWCFJ9G3JMP2,392CY0QWG1RUWHLWVPC187F8YL24IS,Submitted,266,3,35,filler,21,grammatical,grammatical,,,The assistant developed the film in the darkroom.,1,,1,0,
AKWCFJ9G3JMP2,392CY0QWG1RUWHLWVPC187F8YL24IS,Submitted,266,3,36,target,7,animate-make-v,animate,make,v,The trainer made the monkey swing from a branch.,1,,1,0,
AKWCFJ9G3JMP2,392CY0QWG1RUWHLWVPC187F8YL24IS,Submitted,266,3,37,filler,22,grammatical,grammatical,,,The mechanic made his apprentice take the car apart.,1,,1,0,
AKWCFJ9G3JMP2,392CY0QWG1RUWHLWVPC187F8YL24IS,Submitted,266,3,38,filler,3,ungrammatical,ungrammatical,,,The photographer made the model smile a sandwich.,0,,1,0,
AKWCFJ9G3JMP2,392CY0QWG1RUWHLWVPC187F8YL24IS,Submitted,266,3,39,target,2,inanimate-v,inanimate,v,,The programmer ran the code on the new computer.,1,,1,0,
AKWCFJ9G3JMP2,392CY0QWG1RUWHLWVPC187F8YL24IS,Submitted,266,3,40,filler,13,grammatical,grammatical,,,The police protected the witness from the mafia.,1,,1,0,
AKWCFJ9G3JMP2,392CY0QWG1RUWHLWVPC187F8YL24IS,Submitted,266,3,41,filler,9,ungrammatical,ungrammatical,,,The boy colored the crayon a picture.,0,,1,0,
A1YZV7UNBHZUE4,3ATPCQ38J8AVO6GI888V7YVWGFCAYX,Submitted,2091,3,1,filler,24,grammatical,grammatical,,,The teacher made his student read the note to the whole class.,1,,1,0,
A1YZV7UNBHZUE4,3ATPCQ38J8AVO6GI888V7YVWGFCAYX,Submitted,2091,3,2,target,6,inanimate-v,inanimate,v,,The rider leaned the bike against the wall.,1,,1,0,
A1YZV7UNBHZUE4,3ATPCQ38J8AVO6GI888V7YVWGFCAYX,Submitted,2091,3,3,filler,15,grammatical,grammatical,,,The politician hid the mistress from his wife.,1,,1,0,
A1YZV7UNBHZUE4,3ATPCQ38J8AVO6GI888V7YVWGFCAYX,Submitted,2091,3,4,target,21,inanimate-make-v,inanimate,make,v,The clown made the balloon burst with a pin.,,,1,0,
A1YZV7UNBHZUE4,3ATPCQ38J8AVO6GI888V7YVWGFCAYX,Submitted,2091,3,5,filler,12,ungrammatical,ungrammatical,,,The artist made the camera use in black and white.,0,,1,0,
A1YZV7UNBHZUE4,3ATPCQ38J8AVO6GI888V7YVWGFCAYX,Submitted,2091,3,6,target,20,animate-v,animate,v,,The instructor floated the boy in the pool.,1,,1,0,
A1YZV7UNBHZUE4,3ATPCQ38J8AVO6GI888V7YVWGFCAYX,Submitted,2091,3,7,filler,5,ungrammatical,ungrammatical,,,The girl learned the pony a new trick.,0,,1,0,
A1YZV7UNBHZUE4,3ATPCQ38J8AVO6GI888V7YVWGFCAYX,Submitted,2091,3,8,target,15,animate-make-v,animate,make,v,The tutor made the pupil snap out of a dream.,1,,1,0,
A1YZV7UNBHZUE4,3ATPCQ38J8AVO6GI888V7YVWGFCAYX,Submitted,2091,3,9,filler,10,ungrammatical,ungrammatical,,,The waiter made the glass empty of wine.,0,,1,0,
A1YZV7UNBHZUE4,3ATPCQ38J8AVO6GI888V7YVWGFCAYX,Submitted,2091,3,10,target,10,inanimate-v,inanimate,v,,The mailman slid the letter under the door.,1,,1,0,
A1YZV7UNBHZUE4,3ATPCQ38J8AVO6GI888V7YVWGFCAYX,Submitted,2091,3,11,filler,1,ungrammatical,ungrammatical,,,The teacher played the girl with the doll.,0,,1,0,
A1YZV7UNBHZUE4,3ATPCQ38J8AVO6GI888V7YVWGFCAYX,Submitted,2091,3,12,filler,14,grammatical,grammatical,,,The principal made the boy stay after class.,1,,1,0,
A1YZV7UNBHZUE4,3ATPCQ38J8AVO6GI888V7YVWGFCAYX,Submitted,2091,3,13,filler,4,ungrammatical,ungrammatical,,,The interrogator confessed the felon to the crime.,0,,1,0,
A1YZV7UNBHZUE4,3ATPCQ38J8AVO6GI888V7YVWGFCAYX,Submitted,2091,3,14,filler,20,grammatical,grammatical,,,The magician made the rabbit vanish into thin air.,1,,1,0,
A1YZV7UNBHZUE4,3ATPCQ38J8AVO6GI888V7YVWGFCAYX,Submitted,2091,3,15,target,16,animate-v,animate,v,,The prankster slipped the girl on the floor.,0,,1,0,
A1YZV7UNBHZUE4,3ATPCQ38J8AVO6GI888V7YVWGFCAYX,Submitted,2091,3,16,filler,19,grammatical,grammatical,,,The carpenter broke the wall into several pieces.,,,1,0,
A1YZV7UNBHZUE4,3ATPCQ38J8AVO6GI888V7YVWGFCAYX,Submitted,2091,3,17,target,13,inanimate-make-v,inanimate,make,v,The mother made the stroller collapse on the bus.,1,,1,0,
A1YZV7UNBHZUE4,3ATPCQ38J8AVO6GI888V7YVWGFCAYX,Submitted,2091,3,18,filler,6,ungrammatical,ungrammatical,,,The manager made the receptionist greet some the cats.,1,,1,0,
A1YZV7UNBHZUE4,3ATPCQ38J8AVO6GI888V7YVWGFCAYX,Submitted,2091,3,19,target,11,animate-make-v,animate,make,v,The coach made the gymnast bend backwards.,1,,1,0,
A1YZV7UNBHZUE4,3ATPCQ38J8AVO6GI888V7YVWGFCAYX,Submitted,2091,3,20,filler,11,ungrammatical,ungrammatical,,,The programmer updated the computer the software.,0,,1,0,
A1YZV7UNBHZUE4,3ATPCQ38J8AVO6GI888V7YVWGFCAYX,Submitted,2091,3,21,target,17,inanimate-make-v,inanimate,make,v,The torpedo made the battleship sink in the harbor.,1,,1,0,
A1YZV7UNBHZUE4,3ATPCQ38J8AVO6GI888V7YVWGFCAYX,Submitted,2091,3,22,filler,18,grammatical,grammatical,,,The flight attendant made the businessman fly economy.,1,,1,0,
A1YZV7UNBHZUE4,3ATPCQ38J8AVO6GI888V7YVWGFCAYX,Submitted,2091,3,23,target,9,inanimate-make-v,inanimate,make,v,The worker made the plank lie on its side.,1,,1,0,
A1YZV7UNBHZUE4,3ATPCQ38J8AVO6GI888V7YVWGFCAYX,Submitted,2091,3,24,filler,23,grammatical,grammatical,,,The mother bounced the baby on the trampoline.,1,,1,0,
A1YZV7UNBHZUE4,3ATPCQ38J8AVO6GI888V7YVWGFCAYX,Submitted,2091,3,25,target,5,inanimate-make-v,inanimate,make,v,The clown made the spoon balance on his nose.,1,,1,0,
A1YZV7UNBHZUE4,3ATPCQ38J8AVO6GI888V7YVWGFCAYX,Submitted,2091,3,26,filler,8,ungrammatical,ungrammatical,,,The farmer made the apple eat the cat.,1,,1,0,
A1YZV7UNBHZUE4,3ATPCQ38J8AVO6GI888V7YVWGFCAYX,Submitted,2091,3,27,target,14,inanimate-v,inanimate,v,,The coach froze the ice pack before the game.,1,,1,0,
A1YZV7UNBHZUE4,3ATPCQ38J8AVO6GI888V7YVWGFCAYX,Submitted,2091,3,28,filler,16,grammatical,grammatical,,,The police made the crowd scatter using fire hoses.,1,,1,0,
A1YZV7UNBHZUE4,3ATPCQ38J8AVO6GI888V7YVWGFCAYX,Submitted,2091,3,29,filler,7,ungrammatical,ungrammatical,,,The seamstress fell the button to the floor.,0,,1,0,
A1YZV7UNBHZUE4,3ATPCQ38J8AVO6GI888V7YVWGFCAYX,Submitted,2091,3,30,target,8,animate-v,animate,v,,The nurse rested the patient in bed.,1,,1,0,
A1YZV7UNBHZUE4,3ATPCQ38J8AVO6GI888V7YVWGFCAYX,Submitted,2091,3,31,filler,2,ungrammatical,ungrammatical,,,The councilor made the student skip the road.,0,,1,0,
A1YZV7UNBHZUE4,3ATPCQ38J8AVO6GI888V7YVWGFCAYX,Submitted,2091,3,32,target,4,animate-v,animate,v,,The police stood the suspect in a line up.,1,,1,0,
A1YZV7UNBHZUE4,3ATPCQ38J8AVO6GI888V7YVWGFCAYX,Submitted,2091,3,33,filler,17,grammatical,grammatical,,,The bully pushed the boy around in the yard.,1,,1,0,
A1YZV7UNBHZUE4,3ATPCQ38J8AVO6GI888V7YVWGFCAYX,Submitted,2091,3,34,target,1,inanimate-make-v,inanimate,make,v,The seaman made the boat sail every day.,1,,1,0,
A1YZV7UNBHZUE4,3ATPCQ38J8AVO6GI888V7YVWGFCAYX,Submitted,2091,3,35,filler,21,grammatical,grammatical,,,The assistant developed the film in the darkroom.,1,,1,0,
A1YZV7UNBHZUE4,3ATPCQ38J8AVO6GI888V7YVWGFCAYX,Submitted,2091,3,36,target,7,animate-make-v,animate,make,v,The trainer made the monkey swing from a branch.,1,,1,0,
A1YZV7UNBHZUE4,3ATPCQ38J8AVO6GI888V7YVWGFCAYX,Submitted,2091,3,37,filler,22,grammatical,grammatical,,,The mechanic made his apprentice take the car apart.,1,,1,0,
A1YZV7UNBHZUE4,3ATPCQ38J8AVO6GI888V7YVWGFCAYX,Submitted,2091,3,38,filler,3,ungrammatical,ungrammatical,,,The photographer made the model smile a sandwich.,0,,1,0,
A1YZV7UNBHZUE4,3ATPCQ38J8AVO6GI888V7YVWGFCAYX,Submitted,2091,3,39,target,2,inanimate-v,inanimate,v,,The programmer ran the code on the new computer.,1,,1,0,
A1YZV7UNBHZUE4,3ATPCQ38J8AVO6GI888V7YVWGFCAYX,Submitted,2091,3,40,filler,13,grammatical,grammatical,,,The police protected the witness from the mafia.,1,,1,0,
A1YZV7UNBHZUE4,3ATPCQ38J8AVO6GI888V7YVWGFCAYX,Submitted,2091,3,41,filler,9,ungrammatical,ungrammatical,,,The boy colored the crayon a picture.,0,,1,0,
A1FUBGE9CHDHU6,3DY4FPOOA1O6JT7U587XVPGCY1GRVT,Submitted,169,3,1,filler,24,grammatical,grammatical,,,The teacher made his student read the note to the whole class.,1,,1,0,
A1FUBGE9CHDHU6,3DY4FPOOA1O6JT7U587XVPGCY1GRVT,Submitted,169,3,2,target,6,inanimate-v,inanimate,v,,The rider leaned the bike against the wall.,1,,1,0,
A1FUBGE9CHDHU6,3DY4FPOOA1O6JT7U587XVPGCY1GRVT,Submitted,169,3,3,filler,15,grammatical,grammatical,,,The politician hid the mistress from his wife.,1,,1,0,
A1FUBGE9CHDHU6,3DY4FPOOA1O6JT7U587XVPGCY1GRVT,Submitted,169,3,4,target,21,inanimate-make-v,inanimate,make,v,The clown made the balloon burst with a pin.,1,,1,0,
A1FUBGE9CHDHU6,3DY4FPOOA1O6JT7U587XVPGCY1GRVT,Submitted,169,3,5,filler,12,ungrammatical,ungrammatical,,,The artist made the camera use in black and white.,0,,1,0,
A1FUBGE9CHDHU6,3DY4FPOOA1O6JT7U587XVPGCY1GRVT,Submitted,169,3,6,target,20,animate-v,animate,v,,The instructor floated the boy in the pool.,1,,1,0,
A1FUBGE9CHDHU6,3DY4FPOOA1O6JT7U587XVPGCY1GRVT,Submitted,169,3,7,filler,5,ungrammatical,ungrammatical,,,The girl learned the pony a new trick.,0,,1,0,
A1FUBGE9CHDHU6,3DY4FPOOA1O6JT7U587XVPGCY1GRVT,Submitted,169,3,8,target,15,animate-make-v,animate,make,v,The tutor made the pupil snap out of a dream.,1,,1,0,
A1FUBGE9CHDHU6,3DY4FPOOA1O6JT7U587XVPGCY1GRVT,Submitted,169,3,9,filler,10,ungrammatical,ungrammatical,,,The waiter made the glass empty of wine.,0,,1,0,
A1FUBGE9CHDHU6,3DY4FPOOA1O6JT7U587XVPGCY1GRVT,Submitted,169,3,10,target,10,inanimate-v,inanimate,v,,The mailman slid the letter under the door.,1,,1,0,
A1FUBGE9CHDHU6,3DY4FPOOA1O6JT7U587XVPGCY1GRVT,Submitted,169,3,11,filler,1,ungrammatical,ungrammatical,,,The teacher played the girl with the doll.,0,,1,0,
A1FUBGE9CHDHU6,3DY4FPOOA1O6JT7U587XVPGCY1GRVT,Submitted,169,3,12,filler,14,grammatical,grammatical,,,The principal made the boy stay after class.,1,,1,0,
A1FUBGE9CHDHU6,3DY4FPOOA1O6JT7U587XVPGCY1GRVT,Submitted,169,3,13,filler,4,ungrammatical,ungrammatical,,,The interrogator confessed the felon to the crime.,0,,1,0,
A1FUBGE9CHDHU6,3DY4FPOOA1O6JT7U587XVPGCY1GRVT,Submitted,169,3,14,filler,20,grammatical,grammatical,,,The magician made the rabbit vanish into thin air.,1,,1,0,
A1FUBGE9CHDHU6,3DY4FPOOA1O6JT7U587XVPGCY1GRVT,Submitted,169,3,15,target,16,animate-v,animate,v,,The prankster slipped the girl on the floor.,0,,1,0,
A1FUBGE9CHDHU6,3DY4FPOOA1O6JT7U587XVPGCY1GRVT,Submitted,169,3,16,filler,19,grammatical,grammatical,,,The carpenter broke the wall into several pieces.,1,,1,0,
A1FUBGE9CHDHU6,3DY4FPOOA1O6JT7U587XVPGCY1GRVT,Submitted,169,3,17,target,13,inanimate-make-v,inanimate,make,v,The mother made the stroller collapse on the bus.,1,,1,0,
A1FUBGE9CHDHU6,3DY4FPOOA1O6JT7U587XVPGCY1GRVT,Submitted,169,3,18,filler,6,ungrammatical,ungrammatical,,,The manager made the receptionist greet some the cats.,0,,1,0,
A1FUBGE9CHDHU6,3DY4FPOOA1O6JT7U587XVPGCY1GRVT,Submitted,169,3,19,target,11,animate-make-v,animate,make,v,The coach made the gymnast bend backwards.,1,,1,0,
A1FUBGE9CHDHU6,3DY4FPOOA1O6JT7U587XVPGCY1GRVT,Submitted,169,3,20,filler,11,ungrammatical,ungrammatical,,,The programmer updated the computer the software.,0,,1,0,
A1FUBGE9CHDHU6,3DY4FPOOA1O6JT7U587XVPGCY1GRVT,Submitted,169,3,21,target,17,inanimate-make-v,inanimate,make,v,The torpedo made the battleship sink in the harbor.,1,,1,0,
A1FUBGE9CHDHU6,3DY4FPOOA1O6JT7U587XVPGCY1GRVT,Submitted,169,3,22,filler,18,grammatical,grammatical,,,The flight attendant made the businessman fly economy.,1,,1,0,
A1FUBGE9CHDHU6,3DY4FPOOA1O6JT7U587XVPGCY1GRVT,Submitted,169,3,23,target,9,inanimate-make-v,inanimate,make,v,The worker made the plank lie on its side.,1,,1,0,
A1FUBGE9CHDHU6,3DY4FPOOA1O6JT7U587XVPGCY1GRVT,Submitted,169,3,24,filler,23,grammatical,grammatical,,,The mother bounced the baby on the trampoline.,1,,1,0,
A1FUBGE9CHDHU6,3DY4FPOOA1O6JT7U587XVPGCY1GRVT,Submitted,169,3,25,target,5,inanimate-make-v,inanimate,make,v,The clown made the spoon balance on his nose.,1,,1,0,
A1FUBGE9CHDHU6,3DY4FPOOA1O6JT7U587XVPGCY1GRVT,Submitted,169,3,26,filler,8,ungrammatical,ungrammatical,,,The farmer made the apple eat the cat.,0,,1,0,
A1FUBGE9CHDHU6,3DY4FPOOA1O6JT7U587XVPGCY1GRVT,Submitted,169,3,27,target,14,inanimate-v,inanimate,v,,The coach froze the ice pack before the game.,1,,1,0,
A1FUBGE9CHDHU6,3DY4FPOOA1O6JT7U587XVPGCY1GRVT,Submitted,169,3,28,filler,16,grammatical,grammatical,,,The police made the crowd scatter using fire hoses.,1,,1,0,
A1FUBGE9CHDHU6,3DY4FPOOA1O6JT7U587XVPGCY1GRVT,Submitted,169,3,29,filler,7,ungrammatical,ungrammatical,,,The seamstress fell the button to the floor.,0,,1,0,
A1FUBGE9CHDHU6,3DY4FPOOA1O6JT7U587XVPGCY1GRVT,Submitted,169,3,30,target,8,animate-v,animate,v,,The nurse rested the patient in bed.,0,,1,0,
A1FUBGE9CHDHU6,3DY4FPOOA1O6JT7U587XVPGCY1GRVT,Submitted,169,3,31,filler,2,ungrammatical,ungrammatical,,,The councilor made the student skip the road.,0,,1,0,
A1FUBGE9CHDHU6,3DY4FPOOA1O6JT7U587XVPGCY1GRVT,Submitted,169,3,32,target,4,animate-v,animate,v,,The police stood the suspect in a line up.,1,,1,0,
A1FUBGE9CHDHU6,3DY4FPOOA1O6JT7U587XVPGCY1GRVT,Submitted,169,3,33,filler,17,grammatical,grammatical,,,The bully pushed the boy around in the yard.,1,,1,0,
A1FUBGE9CHDHU6,3DY4FPOOA1O6JT7U587XVPGCY1GRVT,Submitted,169,3,34,target,1,inanimate-make-v,inanimate,make,v,The seaman made the boat sail every day.,1,,1,0,
A1FUBGE9CHDHU6,3DY4FPOOA1O6JT7U587XVPGCY1GRVT,Submitted,169,3,35,filler,21,grammatical,grammatical,,,The assistant developed the film in the darkroom.,1,,1,0,
A1FUBGE9CHDHU6,3DY4FPOOA1O6JT7U587XVPGCY1GRVT,Submitted,169,3,36,target,7,animate-make-v,animate,make,v,The trainer made the monkey swing from a branch.,1,,1,0,
A1FUBGE9CHDHU6,3DY4FPOOA1O6JT7U587XVPGCY1GRVT,Submitted,169,3,37,filler,22,grammatical,grammatical,,,The mechanic made his apprentice take the car apart.,1,,1,0,
A1FUBGE9CHDHU6,3DY4FPOOA1O6JT7U587XVPGCY1GRVT,Submitted,169,3,38,filler,3,ungrammatical,ungrammatical,,,The photographer made the model smile a sandwich.,0,,1,0,
A1FUBGE9CHDHU6,3DY4FPOOA1O6JT7U587XVPGCY1GRVT,Submitted,169,3,39,target,2,inanimate-v,inanimate,v,,The programmer ran the code on the new computer.,1,,1,0,
A1FUBGE9CHDHU6,3DY4FPOOA1O6JT7U587XVPGCY1GRVT,Submitted,169,3,40,filler,13,grammatical,grammatical,,,The police protected the witness from the mafia.,0,,1,0,
A1FUBGE9CHDHU6,3DY4FPOOA1O6JT7U587XVPGCY1GRVT,Submitted,169,3,41,filler,9,ungrammatical,ungrammatical,,,The boy colored the crayon a picture.,0,,1,0,
A3LG57ZYCVRNO5,3IXEICO792JYKI5L8P4KJC1V5U2T6Z,Submitted,216,3,1,filler,24,grammatical,grammatical,,,The teacher made his student read the note to the whole class.,1,,1,1,
A3LG57ZYCVRNO5,3IXEICO792JYKI5L8P4KJC1V5U2T6Z,Submitted,216,3,2,target,6,inanimate-v,inanimate,v,,The rider leaned the bike against the wall.,1,,1,1,
A3LG57ZYCVRNO5,3IXEICO792JYKI5L8P4KJC1V5U2T6Z,Submitted,216,3,3,filler,15,grammatical,grammatical,,,The politician hid the mistress from his wife.,1,,1,1,
A3LG57ZYCVRNO5,3IXEICO792JYKI5L8P4KJC1V5U2T6Z,Submitted,216,3,4,target,21,inanimate-make-v,inanimate,make,v,The clown made the balloon burst with a pin.,1,,1,1,
A3LG57ZYCVRNO5,3IXEICO792JYKI5L8P4KJC1V5U2T6Z,Submitted,216,3,5,filler,12,ungrammatical,ungrammatical,,,The artist made the camera use in black and white.,0,,1,1,
A3LG57ZYCVRNO5,3IXEICO792JYKI5L8P4KJC1V5U2T6Z,Submitted,216,3,6,target,20,animate-v,animate,v,,The instructor floated the boy in the pool.,1,,1,1,
A3LG57ZYCVRNO5,3IXEICO792JYKI5L8P4KJC1V5U2T6Z,Submitted,216,3,7,filler,5,ungrammatical,ungrammatical,,,The girl learned the pony a new trick.,0,,1,1,
